,date,open,high,low,close,volume,day,month,year,day_name
1664,2019-07-31,11034.05,11144.15,10999.65,11113.8,0,31,7,2019,Wednesday
1665,2019-08-01,11060.2,11076.6,10881.35,10991.3,0,1,8,2019,Thursday
1666,2019-08-02,10930.3,11079.8,10849.55,11000.35,0,2,8,2019,Friday
1669,2019-08-05,10895.8,10895.8,10782.75,10858.65,0,5,8,2019,Monday
1670,2019-08-06,10815.4,11018.0,10815.4,10931.4,0,6,8,2019,Tuesday
1671,2019-08-07,10958.1,10975.3,10836.6,10838.75,0,7,8,2019,Wednesday
1672,2019-08-08,10899.2,11057.65,10843.25,11048.0,0,8,8,2019,Thursday
1673,2019-08-09,11087.9,11181.3,11063.15,11111.05,0,9,8,2019,Friday
1677,2019-08-13,11139.4,11144.2,10904.8,10922.35,0,13,8,2019,Tuesday
1678,2019-08-14,11003.25,11077.35,10935.85,11013.9,0,14,8,2019,Wednesday
1680,2019-08-16,11043.65,11068.55,10924.55,11042.5,0,16,8,2019,Friday
1683,2019-08-19,11094.8,11146.8,11038.65,11055.1,0,19,8,2019,Monday
1684,2019-08-20,11063.9,11076.05,10985.65,11023.55,0,20,8,2019,Tuesday
1685,2019-08-21,11018.15,11033.95,10906.65,10919.15,0,21,8,2019,Wednesday
1686,2019-08-22,10905.3,10906.65,10718.95,10736.4,0,22,8,2019,Thursday
1687,2019-08-23,10699.6,10861.9,10637.75,10841.75,0,23,8,2019,Friday
1690,2019-08-26,11000.3,11070.0,10756.7,11057.85,0,26,8,2019,Monday
1691,2019-08-27,11106.55,11141.7,11049.5,11115.55,0,27,8,2019,Tuesday
1692,2019-08-28,11101.3,11129.05,10987.95,11043.85,0,28,8,2019,Wednesday
1693,2019-08-29,10996.05,11021.05,10922.65,10961.4,0,29,8,2019,Thursday
1694,2019-08-30,10987.8,11042.35,10874.95,11033.85,0,30,8,2019,Friday
1698,2019-09-03,10960.95,10960.95,10773.25,10775.85,0,3,9,2019,Tuesday
1699,2019-09-04,10790.4,10858.6,10746.6,10836.85,0,4,9,2019,Wednesday
1700,2019-09-05,10860.95,10919.55,10816.1,10840.7,0,5,9,2019,Thursday
1701,2019-09-06,10883.8,10956.8,10867.65,10941.0,0,6,9,2019,Friday
1704,2019-09-09,10936.7,11028.75,10890.3,11004.3,0,9,9,2019,Monday
1706,2019-09-11,11028.5,11054.65,11012.35,11018.95,0,11,9,2019,Wednesday
1707,2019-09-12,11058.3,11081.75,10965.2,10981.05,0,12,9,2019,Thursday
1708,2019-09-13,10986.8,11084.3,10946.25,11081.35,0,13,9,2019,Friday
1711,2019-09-16,10994.85,11052.5,10968.45,10993.1,0,16,9,2019,Monday
1712,2019-09-17,11000.1,11000.1,10797.35,10826.9,0,17,9,2019,Tuesday
1713,2019-09-18,10872.8,10884.75,10805.45,10848.65,0,18,9,2019,Wednesday
1714,2019-09-19,10845.2,10845.2,10670.5,10696.75,0,19,9,2019,Thursday
1715,2019-09-20,10746.8,11381.15,10691.6,11275.45,0,20,9,2019,Friday
1718,2019-09-23,11542.7,11694.4,11472.25,11595.5,0,23,9,2019,Monday
1719,2019-09-24,11590.7,11654.7,11539.6,11588.3,0,24,9,2019,Tuesday
1720,2019-09-25,11564.85,11564.85,11416.4,11431.2,0,25,9,2019,Wednesday
1721,2019-09-26,11469.85,11609.9,11469.85,11580.0,0,26,9,2019,Thursday
1722,2019-09-27,11556.35,11593.1,11500.3,11512.5,0,27,9,2019,Friday
1725,2019-09-30,11491.15,11508.2,11391.25,11478.1,0,30,9,2019,Monday
1726,2019-10-01,11515.4,11553.6,11248.75,11367.35,0,1,10,2019,Tuesday
1728,2019-10-03,11322.25,11369.05,11257.8,11313.1,0,3,10,2019,Thursday
1729,2019-10-04,11388.45,11399.9,11158.5,11163.85,0,4,10,2019,Friday
1732,2019-10-07,11196.2,11233.4,11113.35,11119.95,0,7,10,2019,Monday
1734,2019-10-09,11152.95,11320.85,11090.65,11319.6,0,9,10,2019,Wednesday
1735,2019-10-10,11280.5,11292.9,11208.65,11239.25,0,10,10,2019,Thursday
1736,2019-10-11,11257.7,11362.35,11189.5,11301.25,0,11,10,2019,Friday
1739,2019-10-14,11335.9,11420.35,11290.2,11329.8,0,14,10,2019,Monday
1740,2019-10-15,11360.85,11462.15,11342.55,11430.6,0,15,10,2019,Tuesday
1741,2019-10-16,11464.95,11480.5,11411.2,11471.55,0,16,10,2019,Wednesday
1742,2019-10-17,11466.3,11598.85,11439.95,11582.3,0,17,10,2019,Thursday
1743,2019-10-18,11580.3,11684.15,11554.0,11661.45,0,18,10,2019,Friday
1747,2019-10-22,11657.15,11713.8,11575.9,11589.9,0,22,10,2019,Tuesday
1748,2019-10-23,11596.2,11651.6,11555.15,11614.5,0,23,10,2019,Wednesday
1749,2019-10-24,11661.65,11679.35,11535.95,11585.15,0,24,10,2019,Thursday
1750,2019-10-25,11646.15,11646.15,11490.95,11574.4,0,25,10,2019,Friday
1752,2019-10-27,11658.35,11669.3,11606.25,11628.0,0,27,10,2019,Sunday
